model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,km/L,km,km/LNorm,kmNorm,gastos-en-km/L,Transmision Automatica,Transmision Manual,Transmision Semi-Automatica
 Kuga,2015,14498,Manual,27513,Diesel,145.0,54.3,2.0,23,44277.77142,0.2690782953419227,0.15487717007047802,Bajo,0,1,0
 Focus,2017,14998,Manual,32511,Petrol,150.0,41.5,2.0,17,52321.252739999996,0.2056491575817641,0.18301209159892817,Bajo,0,1,0
 Fiesta,2016,8498,Manual,21888,Petrol,125.0,54.3,1.2,23,35225.23392,0.2690782953419227,0.12321271756997139,Bajo,0,1,0
 Fiesta,2019,13995,Manual,11130,Petrol,145.0,58.9,1.0,25,17911.9542,0.2918731417244797,0.06265339668100245,Bajo,0,1,0
 Focus,2017,18498,Manual,14441,Petrol,145.0,41.5,2.0,17,23240.47894,0.2056491575817641,0.08129179707730066,Bajo,0,1,0
 Focus,2018,13998,Manual,13401,Petrol,145.0,60.1,1.0,25,21566.765339999998,0.2978196233894945,0.07543739163720699,Bajo,0,1,0
 Fiesta,2019,12798,Manual,10567,Petrol,145.0,58.9,1.0,25,17005.89578,0.2918731417244797,0.05948413681295174,Bajo,0,1,0
 Fiesta,2019,14698,Manual,7872,Petrol,145.0,58.9,1.0,25,12668.72448,0.2918731417244797,0.044313345792709014,Bajo,0,1,0
 Ka+,2017,7698,Manual,10641,Petrol,30.0,57.7,1.2,24,17124.98694,0.2859266600594648,0.0599007002769584,Bajo,0,1,0
 EcoSport,2018,12498,Manual,10222,Petrol,145.0,54.3,1.0,23,16450.67348,0.2690782953419227,0.05754205039292067,Bajo,0,1,0
 Fiesta,2017,9998,Manual,28519,Petrol,20.0,62.8,1.0,26,45896.76746,0.311199207135778,0.16054018148656865,Bajo,0,1,0
 Kuga,2017,13998,Manual,51772,Diesel,125.0,60.1,2.0,25,83318.75048,0.2978196233894945,0.29143680619666296,Bajo,0,1,0
 Fiesta,2016,9500,Automatic,7350,Petrol,0.0,57.7,1.0,24,11828.649,0.2859266600594648,0.04137488460066199,Bajo,1,0,0
 Ka+,2018,8195,Manual,12231,Petrol,145.0,47.9,1.2,20,19683.83754,0.2373637264618434,0.06885118551710162,Bajo,0,1,0
 Kuga,2019,21498,Automatic,5354,Petrol,150.0,31.0,1.5,13,8616.40636,0.15361744301288405,0.030138929544482225,Bajo,1,0,0
 Focus,2017,17998,Manual,19525,Petrol,145.0,41.5,2.0,17,31422.3635,0.2056491575817641,0.10991083290175857,Bajo,0,1,0
 EcoSport,2018,14498,Manual,11922,Petrol,145.0,54.3,1.0,23,19186.55148,0.2690782953419227,0.06711175159307378,Bajo,0,1,0
 C-MAX,2016,9998,Manual,16984,Diesel,20.0,68.9,1.5,29,27333.03056,0.34142715559960357,0.0956069442255297,Bajo,0,1,0
 Fiesta,2016,7998,Manual,16070,Petrol,125.0,54.3,1.2,23,25862.0938,0.2690782953419227,0.09046182252144738,Bajo,0,1,0
 Focus,2018,10998,Manual,26648,Petrol,145.0,61.4,1.0,26,42885.69232,0.3042616451932606,0.15000788093040013,Bajo,0,1,0
 Fiesta,2017,10998,Manual,19140,Petrol,145.0,62.8,1.0,26,30802.7676,0.311199207135778,0.10774357704172388,Bajo,0,1,0
 Focus,2016,9998,Manual,26399,Diesel,0.0,74.3,1.5,31,42484.96666,0.3681863230921705,0.14860620116637768,Bajo,0,1,0
 Fiesta,2013,5498,Manual,53545,Petrol,113.41793211255025,54.3,1.2,23,86172.1103,0.2690782953419227,0.30141744162482265,Bajo,0,1,0
 Fiesta,2017,9298,Manual,25491,Petrol,0.0,65.7,1.0,27,41023.68594,0.32556987115956393,0.1434948548782959,Bajo,0,1,0
 Fiesta,2014,7298,Manual,31359,Petrol,0.0,65.7,1.0,27,50467.293059999996,0.32556987115956393,0.17652721172682442,Bajo,0,1,0
 Focus,2016,8498,Manual,51656,Diesel,0.0,74.3,1.5,31,83132.06704,0.3681863230921705,0.2907838148206525,Bajo,0,1,0
 Kuga,2016,17698,Semi-Auto,11221,Diesel,145.0,54.3,2.0,23,18058.40414,0.2690782953419227,0.06316565715701064,Bajo,0,0,1
 Kuga,2017,14498,Manual,23356,Diesel,145.0,60.1,2.0,25,37587.74504,0.2978196233894945,0.13147643601810363,Bajo,0,1,0
 EcoSport,2018,12898,Manual,15267,Petrol,145.0,53.3,1.0,22,24569.79378,0.2641228939544103,0.08594154601337506,Bajo,0,1,0
 B-MAX,2017,7998,Manual,41294,Diesel,0.0,74.4,1.5,31,66456.08596,0.3686818632309217,0.23245367138771925,Bajo,0,1,0
 C-MAX,2018,12198,Manual,7993,Petrol,145.0,49.6,1.0,21,12863.45462,0.24578790882061446,0.04499448334871991,Bajo,0,1,0
 EcoSport,2017,9698,Manual,30207,Petrol,145.0,53.3,1.0,22,48613.33338,0.2641228939544103,0.17004233185472065,Bajo,0,1,0
 Fiesta,2016,8798,Manual,19815,Petrol,0.0,65.7,1.0,27,31889.0721,0.32556987115956393,0.11154331134178469,Bajo,0,1,0
 Kuga,2015,14298,Manual,43717,Diesel,145.0,54.3,2.0,23,70355.51678,0.2690782953419227,0.2460933102159375,Bajo,0,1,0
 Focus,2018,15798,Manual,4534,Petrol,145.0,58.9,1.0,25,7296.74756,0.2918731417244797,0.025522956024408364,Bajo,0,1,0
 Fiesta,2017,10298,Manual,9148,Petrol,145.0,65.7,1.0,27,14722.24232,0.32556987115956393,0.051496250928823935,Bajo,0,1,0
 KA,2014,4898,Manual,22609,Petrol,30.0,57.7,1.2,24,36385.56806,0.2859266600594648,0.12727139672603632,Bajo,0,1,0
 Focus,2016,10298,Manual,15510,Diesel,0.0,74.3,1.5,31,24960.8634,0.3681863230921705,0.08730945036139694,Bajo,0,1,0
 Fiesta,2017,9998,Manual,20347,Petrol,0.0,65.7,1.0,27,32745.24098,0.32556987115956393,0.1145380648938326,Bajo,0,1,0
 Kuga,2018,16698,Manual,3044,Petrol,145.0,39.2,1.5,16,4898.83096,0.19425173439048565,0.017135394384274166,Bajo,0,1,0
 Fiesta,2017,8998,Manual,5233,Petrol,125.0,54.3,1.2,23,8421.67622,0.2690782953419227,0.02945779198847132,Bajo,0,1,0
 Grand C-MAX,2015,8998,Manual,28359,Diesel,125.0,60.1,1.6,25,45639.27306,0.2978196233894945,0.15963950372655422,Bajo,0,1,0
 Focus,2017,12498,Semi-Auto,12244,Petrol,125.0,51.4,1.0,21,19704.75896,0.25470763131813673,0.06892436558510279,Bajo,0,0,1
 Fiesta,2018,12498,Manual,17918,Petrol,145.0,65.7,1.0,27,28836.15412,0.32556987115956393,0.10086465064961382,Bajo,0,1,0
 S-MAX,2020,34498,Semi-Auto,4623,Diesel,145.0,43.5,2.0,18,7439.97882,0.2155599603567889,0.026023958028416384,Bajo,0,0,1
 EcoSport,2017,9298,Manual,16770,Petrol,145.0,44.8,1.5,19,26988.6318,0.222001982160555,0.09440228772151042,Bajo,0,1,0
 Focus,2017,10900,Manual,25459,Petrol,145.0,60.1,1.0,25,40972.18706,0.2978196233894945,0.14331471932629303,Bajo,0,1,0
 EcoSport,2017,9998,Manual,23913,Petrol,125.0,53.3,1.0,22,38484.14742,0.2641228939544103,0.13461192047015377,Bajo,0,1,0
 Fiesta,2018,12998,Manual,9901,Petrol,150.0,65.7,1.0,27,15934.07534,0.32556987115956393,0.055735065636891755,Bajo,0,1,0
 Focus,2016,10998,Semi-Auto,15006,Petrol,125.0,51.4,1.0,21,24149.75604,0.25470763131813673,0.08447231541735155,Bajo,0,0,1
 Focus,2017,15500,Manual,19593,Petrol,145.0,41.5,2.0,17,31531.79862,0.2056491575817641,0.11029362094976469,Bajo,0,1,0
 Kuga,2017,16200,Semi-Auto,23027,Diesel,145.0,58.9,1.5,25,37058.27218,0.2918731417244797,0.12962441737407399,Bajo,0,0,1
 C-MAX,2016,10500,Semi-Auto,13580,Diesel,20.0,64.2,1.5,27,21854.837199999998,0.31813676907829536,0.07644502488122311,Bajo,0,0,1
 Focus,2015,13200,Manual,32000,Diesel,20.0,67.3,2.0,28,51498.88,0.33349851337958375,0.18013555200288214,Bajo,0,1,0
 Focus,2019,18698,Manual,15365,Petrol,145.0,60.1,1.0,25,24727.5091,0.2978196233894945,0.08649321114138388,Bajo,0,1,0
 Focus,2019,16998,Manual,7924,Diesel,145.0,80.7,1.5,34,12752.41016,0.39990089197224976,0.04460606606471369,Mediano,0,1,0
 Fiesta,2017,9998,Manual,10721,Petrol,145.0,65.7,1.0,27,17253.73414,0.32556987115956393,0.060351039156965616,Bajo,0,1,0
 EcoSport,2017,9498,Manual,25939,Petrol,145.0,53.3,1.0,22,41744.67026,0.2641228939544103,0.14601675260633626,Bajo,0,1,0
 Fiesta,2019,17498,Manual,3265,Petrol,145.0,58.9,1.0,25,5254.4951,0.2918731417244797,0.01837945554029407,Bajo,0,1,0
 Focus,2019,15998,Automatic,11045,Petrol,145.0,41.5,1.0,17,17775.1603,0.2056491575817641,0.0621749116209948,Bajo,1,0,0
 EcoSport,2020,17998,Manual,250,Petrol,145.0,51.4,1.0,21,402.335,0.25470763131813673,0.0014073090000225167,Bajo,0,1,0
 B-MAX,2013,5698,Manual,44901,Petrol,145.0,47.1,1.4,20,72260.97534,0.23339940535183348,0.25275832564004413,Bajo,0,1,0
 Focus,2017,9998,Manual,22001,Petrol,20.0,60.1,1.0,25,35407.08934,0.2978196233894945,0.12384882123798156,Bajo,0,1,0
 Fiesta,2020,17298,Manual,4563,Petrol,145.0,54.3,1.0,23,7343.41842,0.2690782953419227,0.025686203868410976,Bajo,0,1,0
 Fiesta,2019,16998,Manual,12236,Petrol,145.0,55.4,1.0,23,19691.88424,0.2745292368681863,0.06887933169710206,Bajo,0,1,0
 Kuga,2019,23998,Manual,7584,Diesel,145.0,39.2,2.0,16,12205.23456,0.19425173439048565,0.042692125824683076,Bajo,0,1,0
 Fiesta,2013,6498,Manual,41599,Petrol,0.0,65.7,1.0,27,66946.93466,0.32556987115956393,0.2341705883677467,Bajo,0,1,0
 Grand C-MAX,2017,12498,Manual,10373,Petrol,145.0,54.3,1.0,23,16693.68382,0.2690782953419227,0.058392065028934265,Bajo,0,1,0
 Fiesta,2013,4998,Manual,79300,Petrol,0.0,65.7,1.0,27,127620.662,0.32556987115956393,0.4463984148071423,Bajo,0,1,0
 C-MAX,2017,11498,Manual,12982,Petrol,30.0,55.4,1.0,23,20892.45188,0.2745292368681863,0.07307874175316925,Bajo,0,1,0
 Focus,2017,11298,Manual,24386,Diesel,0.0,74.3,1.5,31,39245.36524,0.3681863230921705,0.1372745490981964,Bajo,0,1,0
 EcoSport,2017,9298,Manual,18209,Diesel,30.0,64.2,1.5,27,29304.47206,0.31813676907829536,0.10250275832564004,Bajo,0,1,0
 EcoSport,2018,12998,Manual,9796,Petrol,145.0,54.3,1.0,23,15765.09464,0.2690782953419227,0.055143995856882295,Bajo,0,1,0
 Fiesta,2018,14498,Manual,9428,Petrol,145.0,62.8,1.0,26,15172.85752,0.311199207135778,0.05307243700884916,Bajo,0,1,0
 Galaxy,2016,18498,Manual,30528,Diesel,125.0,56.5,2.0,24,49129.93152,0.27998017839444994,0.17184931661074956,Bajo,0,1,0
 C-MAX,2016,8498,Manual,41772,Petrol,30.0,55.4,1.0,23,67225.35048,0.2745292368681863,0.23514444619576227,Bajo,0,1,0
 Fiesta,2015,8298,Manual,15673,Petrol,0.0,65.7,1.0,27,25223.18582,0.32556987115956393,0.08822701582941163,Bajo,0,1,0
 Focus,2015,8498,Manual,47219,Diesel,0.0,74.3,1.5,31,75991.42546,0.3681863230921705,0.2658068946882529,Bajo,0,1,0
 Focus,2018,12998,Manual,16081,Petrol,150.0,57.7,1.0,24,25879.79654,0.2859266600594648,0.09052374411744837,Bajo,0,1,0
 Focus,2019,16998,Manual,10476,Petrol,145.0,60.1,1.0,25,16859.44584,0.2978196233894945,0.05897187633694355,Bajo,0,1,0
 Fiesta,2016,9998,Manual,16647,Petrol,0.0,65.7,1.0,27,26790.68298,0.32556987115956393,0.09370989169349936,Bajo,0,1,0
 Kuga,2017,13698,Manual,41457,Diesel,150.0,54.3,2.0,23,66718.40838,0.2690782953419227,0.2333712368557339,Bajo,0,1,0
 Focus,2017,13998,Semi-Auto,4735,Petrol,125.0,51.4,1.0,21,7620.2249,0.25470763131813673,0.02665443246042647,Bajo,0,0,1
 EcoSport,2016,9498,Manual,24045,Petrol,125.0,53.3,1.0,22,38696.5803,0.2641228939544103,0.13535497962216567,Bajo,0,1,0
 EcoSport,2019,15984,Manual,6500,Petrol,145.0,51.4,1.0,21,10460.71,0.25470763131813673,0.036590034000585435,Bajo,0,1,0
 EcoSport,2017,8489,Manual,60190,Petrol,160.0,44.8,1.5,19,96866.1746,0.222001982160555,0.3388237148454212,Bajo,0,1,0
 Fiesta,2017,9995,Manual,27000,Diesel,0.0,78.5,1.5,33,43452.18,0.38899900891972244,0.15198937200243182,Bajo,0,1,0
 Fiesta,2017,8498,Manual,32538,Petrol,0.0,65.7,1.0,27,52364.70492,0.32556987115956393,0.1831640809709306,Bajo,0,1,0
 Kuga,2016,13498,Manual,36345,Diesel,150.0,54.3,2.0,23,58491.4623,0.2690782953419227,0.2045945824232735,Bajo,0,1,0
 Focus,2016,8998,Manual,43623,Petrol,20.0,61.4,1.0,26,70204.23882,0.3042616451932606,0.24556416203192902,Bajo,0,1,0
 Kuga,2013,9998,Semi-Auto,58500,Diesel,200.0,45.6,2.0,19,94146.39,0.22596630327056494,0.32931030600526895,Bajo,0,0,1
 Kuga,2017,17498,Manual,15729,Diesel,145.0,54.3,2.0,23,25313.30886,0.2690782953419227,0.08854225304541667,Bajo,0,1,0
 Fiesta,2018,9998,Manual,7892,Petrol,145.0,65.7,1.0,27,12700.91128,0.32556987115956393,0.044425930512710814,Bajo,0,1,0
 Fiesta,2017,11990,Manual,24725,Petrol,145.0,47.9,1.6,20,39790.9315,0.2373637264618434,0.1391828601022269,Bajo,0,1,0
 Focus,2019,16899,Manual,7000,Diesel,145.0,80.7,1.5,34,11265.38,0.39990089197224976,0.039404652000630466,Mediano,0,1,0
 EcoSport,2019,15984,Manual,3500,Petrol,145.0,51.4,1.0,21,5632.69,0.25470763131813673,0.019702326000315233,Bajo,0,1,0
 EcoSport,2019,15984,Manual,4500,Petrol,145.0,51.4,1.0,21,7242.03,0.25470763131813673,0.025331562000405303,Bajo,0,1,0
 EcoSport,2019,15984,Manual,4000,Petrol,145.0,51.4,1.0,21,6437.36,0.25470763131813673,0.022516944000360268,Bajo,0,1,0
 EcoSport,2019,13998,Manual,4889,Diesel,145.0,68.9,1.5,29,7868.06326,0.34142715559960357,0.02752133480444034,Bajo,0,1,0
 Kuga,2017,17994,Manual,20633,Diesel,150.0,54.3,2.0,23,33205.51222,0.2690782953419227,0.11614802638985836,Bajo,0,1,0
 Galaxy,2016,17489,Semi-Auto,47937,Diesel,165.0,51.4,2.0,21,77146.93158,0.25470763131813673,0.2698486861363176,Bajo,0,0,1
 Kuga,2018,19899,Semi-Auto,28500,Diesel,145.0,54.3,2.0,23,45866.19,0.2690782953419227,0.16043322600256693,Bajo,0,0,1
 Fiesta,2014,4699,Manual,85000,Petrol,30.0,54.3,1.2,23,136793.9,0.2690782953419227,0.4784850600076557,Bajo,0,1,0
 EcoSport,2017,9949,Manual,23000,Petrol,125.0,53.3,1.0,22,37014.82,0.2641228939544103,0.12947242800207154,Bajo,0,1,0
 C-MAX,2017,11498,Manual,9995,Petrol,145.0,55.4,1.0,23,16085.3533,0.2745292368681863,0.05626421382090022,Bajo,0,1,0
 C-MAX,2017,10898,Manual,12626,Petrol,30.0,55.4,1.0,23,20319.52684,0.2745292368681863,0.07107473373713719,Bajo,0,1,0
 C-MAX,2018,12998,Manual,7320,Petrol,145.0,55.4,1.0,23,11780.3688,0.2745292368681863,0.041206007520659296,Bajo,0,1,0
 C-MAX,2019,13498,Manual,23394,Petrol,145.0,48.7,1.0,20,37648.89996,0.24132804757185333,0.13169034698610704,Bajo,0,1,0
 C-MAX,2017,9998,Manual,12932,Diesel,20.0,68.9,1.5,29,20811.98488,0.34142715559960357,0.07279727995316475,Bajo,0,1,0
 Focus,2019,18998,Automatic,22246,Diesel,150.0,64.2,2.0,27,35801.37764,0.31813676907829536,0.12522798405800364,Bajo,1,0,0
 Fiesta,2019,11798,Manual,5530,Petrol,150.0,48.7,1.1,20,8899.6502,0.24132804757185333,0.031129675080498072,Bajo,0,1,0
 Fiesta,2019,11798,Manual,4590,Petrol,150.0,48.7,1.1,20,7386.8706,0.24132804757185333,0.02583819324041341,Bajo,0,1,0
 Fiesta,2017,8498,Manual,28479,Petrol,0.0,65.7,1.0,27,45832.39386,0.32556987115956393,0.160315012046565,Bajo,0,1,0
 Kuga,2013,8998,Manual,67895,Diesel,200.0,47.9,2.0,20,109266.1393,0.2373637264618434,0.3821969782261151,Bajo,0,1,0
 Focus,2019,14799,Manual,6249,Petrol,145.0,60.1,1.0,25,10056.76566,0.2978196233894945,0.03517709576456283,Bajo,0,1,0
 Focus,2019,14799,Manual,8560,Petrol,145.0,60.1,1.0,25,13775.9504,0.2978196233894945,0.048186260160770975,Bajo,0,1,0
 Mustang,2020,42489,Automatic,3500,Petrol,145.0,22.1,5.0,9,5632.69,0.1095143706640238,0.019702326000315233,Bajo,1,0,0
 Kuga,2017,17498,Manual,9940,Petrol,145.0,45.6,1.5,19,15996.8396,0.22596630327056494,0.05595460584089527,Bajo,0,1,0
 Focus,2019,16498,Manual,4930,Petrol,145.0,60.1,1.0,25,7934.0462,0.2978196233894945,0.02775213348044403,Bajo,0,1,0
 Focus,2018,19698,Manual,12011,Petrol,145.0,41.5,2.0,17,19329.78274,0.2056491575817641,0.0676127535970818,Bajo,0,1,0
 Fiesta,2016,8498,Manual,23053,Petrol,113.41793211255025,54.3,1.2,23,37100.11502,0.2690782953419227,0.12977077751007632,Bajo,0,1,0
 Focus,2016,16998,Manual,17589,Petrol,200.0,41.5,2.0,17,28306.68126,0.2056491575817641,0.0990126320055842,Bajo,0,1,0
 Focus,2019,14998,Manual,7000,Petrol,145.0,58.9,1.0,25,11265.38,0.2918731417244797,0.039404652000630466,Bajo,0,1,0
 Grand Tourneo Connect,2019,19999,Manual,3500,Diesel,145.0,61.4,1.5,26,5632.69,0.3042616451932606,0.019702326000315233,Bajo,0,1,0
 Kuga,2019,20999,Automatic,5500,Diesel,145.0,47.9,2.0,20,8851.37,0.2373637264618434,0.030960798000495372,Bajo,1,0,0
 Focus,2019,14998,Manual,7000,Petrol,145.0,60.1,1.0,25,11265.38,0.2978196233894945,0.039404652000630466,Bajo,0,1,0
 Focus,2019,14998,Manual,7000,Petrol,145.0,58.9,1.0,25,11265.38,0.2918731417244797,0.039404652000630466,Bajo,0,1,0
 EcoSport,2019,13998,Manual,5000,Diesel,145.0,68.9,1.5,29,8046.7,0.34142715559960357,0.028146180000450337,Bajo,0,1,0
 Kuga,2017,13898,Manual,33026,Diesel,145.0,60.1,2.0,25,53150.06284,0.2978196233894945,0.18591114813897455,Bajo,0,1,0
 Fiesta,2016,11498,Manual,8560,Petrol,0.0,65.7,1.0,27,13775.9504,0.32556987115956393,0.048186260160770975,Bajo,0,1,0
 Focus,2018,19698,Manual,16548,Petrol,145.0,41.5,2.0,17,26631.35832,0.2056491575817641,0.09315259732949044,Bajo,0,1,0
 Focus,2017,10498,Manual,49485,Diesel,113.41793211255025,74.3,1.5,31,79638.1899,0.3681863230921705,0.278562743464457,Bajo,0,1,0
 Mondeo,2017,17498,Semi-Auto,14569,Diesel,145.0,53.3,2.0,22,23446.47446,0.2641228939544103,0.0820123392853122,Bajo,0,0,1
 Kuga,2015,12498,Manual,60151,Diesel,145.0,54.3,2.0,23,96803.41034,0.2690782953419227,0.3386041746414177,Bajo,0,1,0
 Focus,2017,11498,Manual,9148,Petrol,145.0,61.4,1.0,26,14722.24232,0.3042616451932606,0.051496250928823935,Bajo,0,1,0
 Fiesta,2017,10998,Manual,13548,Petrol,0.0,65.7,1.0,27,21803.33832,0.32556987115956393,0.07626488932922024,Bajo,0,1,0
 Mondeo,2019,22998,Automatic,7337,Hybrid,140.0,47.1,2.0,20,11807.72758,0.23339940535183348,0.04130170453266083,Bajo,1,0,0
 Fiesta,2015,8498,Manual,6649,Petrol,125.0,54.3,1.2,23,10700.50166,0.2690782953419227,0.03742879016459886,Bajo,0,1,0
 Focus,2017,11998,Manual,7690,Petrol,150.0,60.1,1.0,25,12375.8246,0.2978196233894945,0.043288824840692616,Bajo,0,1,0
 Fiesta,2019,11898,Manual,3396,Petrol,113.41793211255025,48.7,1.1,20,5465.31864,0.24132804757185333,0.01911688545630587,Bajo,0,1,0
 Fiesta,2019,11498,Manual,15766,Petrol,145.0,58.9,1.0,25,25372.85444,0.2918731417244797,0.08875053477742,Bajo,0,1,0
 Fiesta,2019,13298,Manual,7349,Petrol,145.0,58.9,1.0,25,11827.03966,0.2918731417244797,0.041369255364661905,Bajo,0,1,0
 C-MAX,2016,9698,Manual,36860,Diesel,20.0,68.9,1.5,29,59320.2724,0.34142715559960357,0.2074936389633199,Bajo,0,1,0
 EcoSport,2018,10498,Manual,59498,Diesel,145.0,68.9,1.5,29,95752.51132,0.34142715559960357,0.33492828353335885,Bajo,0,1,0
 Kuga,2015,10998,Manual,17367,Diesel,125.0,60.1,2.0,25,27949.40778,0.2978196233894945,0.0977629416135642,Bajo,0,1,0
 Fiesta,2017,9598,Manual,14403,Petrol,145.0,64.2,1.1,27,23179.32402,0.31813676907829536,0.08107788610929724,Bajo,0,1,0
 Focus,2019,16998,Manual,20647,Petrol,113.41793211255025,60.1,1.0,25,33228.04298,0.2978196233894945,0.11622683569385962,Bajo,0,1,0
 Fiesta,2019,13498,Manual,13351,Petrol,145.0,58.9,1.0,25,21486.29834,0.2918731417244797,0.0751559298372025,Bajo,0,1,0
 Fiesta,2016,6998,Manual,34804,Petrol,125.0,54.3,1.2,23,56011.46936,0.2690782953419227,0.1959199297471347,Bajo,0,1,0
 Kuga,2017,15498,Manual,38113,Diesel,125.0,60.1,2.0,25,61336.77542,0.2978196233894945,0.21454707167143272,Bajo,0,1,0
 Fiesta,2018,9949,Manual,27399,Petrol,145.0,64.2,1.1,27,44094.30666,0.31813676907829536,0.15423543716646776,Bajo,0,1,0
 C-MAX,2018,12998,Manual,2455,Diesel,145.0,68.9,1.5,29,3950.9297,0.34142715559960357,0.013819774380221117,Bajo,0,1,0
 Edge,2016,20799,Automatic,52000,Diesel,200.0,47.9,2.0,20,83685.68,0.2373637264618434,0.2927202720046835,Bajo,1,0,0
 Mustang,2020,38489,Automatic,3500,Petrol,145.0,30.7,2.3,13,5632.69,0.1521308225966303,0.019702326000315233,Bajo,1,0,0
 Fiesta,2018,9489,Manual,35417,Petrol,145.0,64.2,1.1,27,56997.99478,0.31813676907829536,0.19937065141518992,Bajo,0,1,0
 Fiesta,2019,13949,Semi-Auto,11982,Petrol,145.0,48.7,1.0,20,19283.11188,0.24132804757185333,0.06744950575307919,Bajo,0,0,1
 Fiesta,2018,10990,Manual,28138,Petrol,145.0,56.5,1.0,24,45283.60892,0.27998017839444994,0.1583954425705343,Bajo,0,1,0
 Kuga,2017,13489,Manual,34805,Diesel,145.0,54.3,2.0,23,56013.0787,0.2690782953419227,0.1959255589831348,Bajo,0,1,0
 Focus,2015,7994,Manual,64612,Diesel,20.0,67.3,1.6,28,103982.67608,0.33349851337958375,0.36371619643781944,Bajo,0,1,0
 Fiesta,2018,11489,Manual,19665,Petrol,145.0,60.1,1.0,25,31647.6711,0.2978196233894945,0.11069892594177118,Bajo,0,1,0
 Kuga,2018,15699,Manual,17500,Diesel,150.0,64.2,1.5,27,28163.45,0.31813676907829536,0.09851163000157619,Bajo,0,1,0
 Focus,2020,19998,Manual,4000,Diesel,145.0,74.3,1.5,31,6437.36,0.3681863230921705,0.022516944000360268,Bajo,0,1,0
 Focus,2020,19489,Manual,5000,Diesel,145.0,74.3,1.5,31,8046.7,0.3681863230921705,0.028146180000450337,Bajo,0,1,0
 Focus,2019,14998,Manual,7000,Petrol,145.0,58.9,1.0,25,11265.38,0.2918731417244797,0.039404652000630466,Bajo,0,1,0
 EcoSport,2016,9199,Manual,26445,Diesel,30.0,64.2,1.5,27,42558.9963,0.31813676907829536,0.14886514602238182,Bajo,0,1,0
 C-MAX,2017,10489,Manual,26445,Diesel,20.0,68.9,1.5,29,42558.9963,0.34142715559960357,0.14886514602238182,Bajo,0,1,0
 EcoSport,2018,11489,Manual,2922,Diesel,145.0,64.2,1.5,27,4702.49148,0.31813676907829536,0.016448627592263176,Bajo,0,1,0
 Mustang,2018,29998,Automatic,3000,Petrol,145.0,28.8,2.3,12,4828.0199999999995,0.14271555996035679,0.016887708000270202,Bajo,1,0,0
 Mustang,2018,31498,Automatic,6250,Petrol,145.0,23.5,5.0,9,10058.375,0.11645193260654113,0.03518272500056292,Bajo,1,0,0
 Focus,2018,11999,Manual,6691,Petrol,145.0,61.4,1.0,26,10768.09394,0.3042616451932606,0.03766521807660264,Bajo,0,1,0
 Grand Tourneo Connect,2018,15990,Automatic,9486,Diesel,145.0,56.6,1.5,24,15266.19924,0.2804757185332012,0.05339893269685438,Bajo,1,0,0
 Focus,2019,16998,Automatic,8703,Petrol,145.0,40.9,1.5,17,14006.08602,0.20267591674925667,0.04899124090878386,Bajo,1,0,0
 EcoSport,2019,15489,Manual,5636,Diesel,145.0,68.9,1.5,29,9070.24024,0.34142715559960357,0.031726374096507616,Bajo,0,1,0
 S-MAX,2019,22489,Manual,8224,Diesel,145.0,56.5,2.0,24,13235.21216,0.27998017839444994,0.04629483686474071,Bajo,0,1,0
 S-MAX,2019,22489,Manual,4000,Diesel,145.0,56.5,2.0,24,6437.36,0.27998017839444994,0.022516944000360268,Bajo,0,1,0
 Fiesta,2015,5998,Manual,55898,Diesel,0.0,78.5,1.5,33,89958.88732,0.38899900891972244,0.3146630339330346,Bajo,0,1,0
 Focus,2017,10998,Manual,28001,Petrol,145.0,60.1,1.0,25,45063.12934,0.2978196233894945,0.15762423723852198,Bajo,0,1,0
 Kuga,2014,11498,Manual,36052,Diesel,160.0,47.9,2.0,20,58019.92568,0.2373637264618434,0.20294521627524711,Bajo,0,1,0
 Mustang,2016,24999,Semi-Auto,42086,Petrol,570.0,23.5,5.0,9,67730.68324,0.11645193260654113,0.23691202629979058,Bajo,0,0,1
 Kuga,2017,15298,Manual,34673,Diesel,125.0,60.1,2.0,25,55800.64582,0.2978196233894945,0.1951824998311229,Bajo,0,1,0
 Edge,2018,19498,Manual,22068,Diesel,145.0,48.7,2.0,20,35514.91512,0.24132804757185333,0.1242259800499876,Bajo,0,1,0
 Focus,2019,16998,Manual,19936,Petrol,145.0,60.1,1.0,25,32083.80224,0.2978196233894945,0.11222444889779559,Bajo,0,1,0
 Grand Tourneo Connect,2017,13998,Manual,4856,Diesel,145.0,61.4,1.5,26,7814.95504,0.3042616451932606,0.027335570016437365,Bajo,0,1,0
 B-MAX,2017,11298,Semi-Auto,1397,Petrol,165.0,44.1,1.6,18,2248.24798,0.21853320118929634,0.007864042692125825,Bajo,0,0,1
 Focus,2017,13398,Automatic,21649,Petrol,145.0,46.3,1.5,19,34840.60166,0.22943508424182357,0.12186733016594987,Bajo,1,0,0
 Focus,2017,17798,Manual,10345,Petrol,145.0,41.5,2.0,17,16648.6223,0.2056491575817641,0.05823444642093174,Bajo,0,1,0
 Kuga,2018,14998,Manual,14960,Diesel,145.0,64.2,1.5,27,24075.7264,0.31813676907829536,0.08421337056134741,Bajo,0,1,0
 Focus,2015,13998,Manual,35689,Petrol,205.0,41.5,2.0,17,57435.73526,0.2056491575817641,0.20090180360721444,Bajo,0,1,0
